product_id,base_cost,competitor_price,sales_last_30_days
widget_75017,27.86,60.96,4068
widget_75018,15.33,37.5,3057
widget_75019,99.6,235.9,4786
widget_75020,31.13,66.11,4860
widget_75021,76.45,158.64,2151
widget_75022,46.69,59.54,231
widget_75023,69.84,163.89,1968
widget_75024,96.02,117.12,4534
widget_75025,9.84,13.62,1616
widget_75026,128.39,205.99,855
widget_75027,48.44,97.68,4661
widget_75028,116.02,167.38,2057
widget_75029,140.83,332.24,2161
widget_75030,81.8,163.89,1254
widget_75031,147.06,343.84,2783
widget_75032,131.61,166.67,2381
widget_75033,68.27,146.74,1888
widget_75034,83.43,191.2,2153
widget_75035,43.27,59.98,647
widget_75036,123.47,295.48,414
widget_75037,9.73,23.35,3183
widget_75038,113.5,278.32,4162
widget_75039,83.04,142.0,4173
widget_75040,127.19,228.18,638
widget_75041,121.96,170.56,2750
widget_75042,91.15,175.24,3410
widget_75043,27.52,59.56,3455
widget_75044,125.69,242.67,3164
widget_75045,16.9,40.52,2982
widget_75046,101.06,175.44,2903
widget_75047,8.56,14.07,1969
widget_75048,133.0,275.08,4363
widget_75049,25.87,47.38,2090
widget_75050,49.92,94.23,2461
widget_75051,70.43,158.34,2922
widget_75052,94.9,184.28,3279
widget_75053,93.78,175.97,492
widget_75054,142.65,193.93,3916
widget_75055,89.16,200.1,2416
widget_75056,65.61,97.62,3256
widget_75057,131.52,311.41,862
widget_75058,83.11,174.47,3173
widget_75059,60.47,125.11,4078
widget_75060,52.77,120.86,1595
widget_75061,114.65,228.82,1126
widget_75062,124.78,168.26,2680
widget_75063,9.09,12.91,2284
widget_75064,16.55,24.87,645
widget_75065,139.18,268.27,775
widget_75066,40.49,76.31,771
widget_75067,31.04,40.85,1365
widget_75068,50.05,115.85,1478
widget_75069,6.17,14.45,3885
widget_75070,9.81,21.81,156
widget_75071,6.92,14.23,1101
widget_75072,87.89,191.49,2513
widget_75073,47.7,83.35,4253
widget_75074,114.44,225.97,1768
widget_75075,88.65,114.85,3261
widget_75076,19.5,23.43,3019
widget_75077,30.75,53.66,3630
widget_75078,137.49,172.33,780
widget_75079,90.8,187.05,464
widget_75080,129.68,231.5,3958
widget_75081,28.28,56.26,2838
widget_75082,30.29,54.15,2905
widget_75083,11.71,18.26,3518
widget_75084,35.45,42.64,2984
widget_75085,60.43,116.52,4679
widget_75086,108.23,185.84,2827
widget_75087,8.21,19.66,1062
widget_75088,116.62,264.88,3821
widget_75089,142.22,265.26,1502
widget_75090,34.69,67.77,2829
widget_75091,15.72,37.31,2151
widget_75092,92.72,210.6,888
widget_75093,21.65,34.42,2400
widget_75094,85.99,180.13,2260
widget_75095,117.95,290.83,1182
widget_75096,90.76,130.66,4546
widget_75097,124.16,169.87,4839
widget_75098,103.8,217.66,4434
widget_75099,29.45,70.95,4801
widget_75100,84.78,210.69,4431
widget_75101,34.11,55.83,1185
widget_75102,146.6,217.83,2305
widget_75103,119.88,182.55,4708
widget_75104,146.35,317.97,2664
widget_75105,134.46,287.38,2868
widget_75106,6.57,13.99,2718
widget_75107,56.15,118.88,1640
widget_75108,17.64,33.81,3562
widget_75109,49.03,65.75,3393
widget_75110,44.82,111.7,4673
widget_75111,11.57,28.07,622
widget_75112,24.85,39.29,1713
widget_75113,46.66,112.45,1507
widget_75114,36.44,64.87,4147
widget_75115,97.86,188.55,1742
widget_75116,92.88,191.1,4962
widget_75117,129.39,213.62,2234
widget_75118,73.17,95.21,3400
widget_75119,142.81,277.89,4371
widget_75120,118.9,223.42,231
widget_75121,77.28,185.74,1801
widget_75122,118.74,179.44,1584
widget_75123,46.18,90.18,1520
widget_75124,49.25,108.99,4504
widget_75125,64.09,88.81,4712
widget_75126,138.72,234.1,3137
widget_75127,106.06,194.99,2100
widget_75128,68.48,106.38,1794
widget_75129,83.53,191.34,2757
widget_75130,76.22,127.79,4637
widget_75131,140.68,229.14,787
widget_75132,144.63,350.65,1695
widget_75133,42.46,101.51,628
widget_75134,32.81,68.2,2953
widget_75135,95.34,156.99,757
widget_75136,42.29,53.72,3225
widget_75137,59.7,96.28,4477
widget_75138,65.78,144.25,3427
widget_75139,121.39,253.07,1699
widget_75140,99.38,200.07,560
widget_75141,128.73,278.73,4631
widget_75142,29.01,57.39,276
widget_75143,110.43,192.72,3635
widget_75144,121.08,160.32,4749
widget_75145,148.43,191.56,4348
widget_75146,55.9,69.47,2262
widget_75147,80.23,180.83,4882
widget_75148,117.25,169.67,2867
widget_75149,16.94,41.88,4698
widget_75150,16.96,29.45,1319
widget_75151,36.2,89.05,4130
widget_75152,137.38,315.04,1560
widget_75153,9.87,22.75,4559
widget_75154,145.27,193.85,4576
widget_75155,96.88,155.41,2082
widget_75156,70.39,87.38,3263
widget_75157,123.49,252.48,3562
widget_75158,123.13,199.68,2388
widget_75159,119.99,294.2,2005
widget_75160,86.6,104.85,1230
widget_75161,52.75,94.68,2419
widget_75162,91.7,179.06,3712
widget_75163,69.95,126.41,2116
widget_75164,137.36,311.87,499
widget_75165,135.73,248.44,4851
widget_75166,25.99,44.69,729
widget_75167,84.02,140.52,1950
widget_75168,45.93,65.86,1241
widget_75169,38.62,86.25,1691
widget_75170,109.67,240.39,3732
widget_75171,98.68,175.69,1154
widget_75172,96.06,232.6,4427
widget_75173,40.37,76.58,375
widget_75174,35.03,55.07,4755
widget_75175,19.35,30.86,1770
widget_75176,117.38,266.18,3870
widget_75177,130.53,229.63,2743
widget_75178,50.61,116.45,4435
widget_75179,143.25,310.31,3606
widget_75180,39.71,83.88,1769
widget_75181,37.05,48.07,4692
widget_75182,147.77,337.09,357
widget_75183,136.99,306.3,4442
widget_75184,19.95,43.65,629
widget_75185,31.2,52.2,416
widget_75186,81.99,182.91,3001
widget_75187,12.54,18.89,1057
widget_75188,69.22,160.06,1197
widget_75189,81.61,183.23,4514
widget_75190,101.56,124.78,1040
widget_75191,7.9,11.46,4297
widget_75192,28.13,35.28,4629
widget_75193,33.14,81.14,1413
widget_75194,130.53,287.77,4580
widget_75195,141.31,305.97,4701
widget_75196,80.77,160.03,1797
widget_75197,119.24,193.47,3739
widget_75198,133.19,166.42,1654
widget_75199,48.74,68.12,4643
widget_75200,130.33,284.98,1259
widget_75201,39.22,70.97,2167
widget_75202,139.29,246.92,515
widget_75203,149.03,268.9,4764
widget_75204,26.53,44.34,4273
widget_75205,95.04,220.85,1164
widget_75206,141.0,346.04,3152
widget_75207,57.2,71.5,3358
widget_75208,70.83,111.06,810
widget_75209,55.81,75.8,2332
widget_75210,11.3,26.18,491
widget_75211,35.46,45.89,591
widget_75212,96.01,141.67,3181
widget_75213,83.63,186.85,4940
widget_75214,87.45,192.41,4643
widget_75215,149.22,279.34,3778
widget_75216,22.27,48.54,1763
widget_75217,105.04,219.69,4119
widget_75218,116.89,224.34,2430
widget_75219,11.04,24.11,2112
widget_75220,15.59,35.57,3674
widget_75221,50.72,77.96,2810
widget_75222,129.18,288.08,269
widget_75223,79.27,148.03,1433
widget_75224,141.56,347.42,966
widget_75225,50.47,94.13,3339
widget_75226,56.84,94.85,2593
widget_75227,8.13,18.15,3418
widget_75228,120.65,263.36,3183
widget_75229,20.28,33.89,2176
widget_75230,114.28,270.9,345
widget_75231,14.0,31.67,4224
widget_75232,31.83,58.23,1621
widget_75233,15.55,22.87,4869
widget_75234,92.85,114.45,884
widget_75235,61.69,79.28,1129
widget_75236,138.12,251.36,142
widget_75237,108.95,221.61,4895
widget_75238,92.09,125.74,2822
widget_75239,23.3,43.28,3990
widget_75240,58.01,102.54,4585
widget_75241,94.65,158.0,626
widget_75242,136.07,330.83,1153
widget_75243,124.81,217.66,2783
widget_75244,147.57,355.07,1084
widget_75245,16.83,27.82,3669
widget_75246,132.47,226.65,1724
widget_75247,91.83,162.85,3971
widget_75248,83.02,158.44,2831
widget_75249,50.53,69.08,4324
widget_75250,68.14,154.89,1527
widget_75251,10.5,18.82,2593
widget_75252,43.86,71.76,2790
widget_75253,87.25,161.39,1865
widget_75254,114.3,248.68,3802
widget_75255,119.53,210.4,791
widget_75256,108.75,235.35,2428
widget_75257,138.04,269.87,3649
widget_75258,53.94,105.45,1015
widget_75259,146.88,338.0,2191
widget_75260,7.89,17.63,3391
widget_75261,51.65,114.29,2484
widget_75262,128.01,154.99,2183
widget_75263,43.48,104.36,3057
widget_75264,144.14,358.58,352
widget_75265,122.45,218.31,143
widget_75266,49.1,105.58,2119
widget_75267,120.64,230.11,2765
widget_75268,72.21,89.69,4521
widget_75269,111.71,233.88,4040
widget_75270,11.27,16.53,2347
widget_75271,107.25,232.04,1746
widget_75272,99.68,183.86,1436
widget_75273,96.76,234.88,4023
widget_75274,6.39,10.79,405
widget_75275,11.3,17.21,111
widget_75276,105.2,160.37,370
widget_75277,117.62,180.78,2109
widget_75278,39.79,50.79,1720
widget_75279,41.76,84.22,546
widget_75280,89.06,136.05,406
widget_75281,78.61,174.62,3504
widget_75282,120.93,154.39,2485
widget_75283,149.36,356.27,2024
widget_75284,30.3,70.23,1534
widget_75285,127.57,259.71,1125
widget_75286,42.39,92.38,3747
widget_75287,25.64,48.95,1583
widget_75288,55.93,107.75,2654
widget_75289,73.93,90.06,697
widget_75290,119.42,169.73,508
widget_75291,39.7,91.26,3783
widget_75292,34.62,42.1,2850
widget_75293,79.08,98.42,3455
widget_75294,135.89,177.77,3674
widget_75295,118.14,259.34,3810
widget_75296,137.58,301.58,1066
widget_75297,130.91,160.36,1720
widget_75298,140.87,169.81,3465
widget_75299,25.57,55.81,4790
widget_75300,141.52,187.21,706
widget_75301,108.57,202.59,1942
widget_75302,142.51,238.0,880
widget_75303,127.7,236.89,265
widget_75304,67.55,139.33,3881
widget_75305,96.69,207.09,277
widget_75306,71.89,147.42,3080
widget_75307,87.89,179.75,4313
widget_75308,83.1,116.72,4276
widget_75309,30.32,72.06,266
widget_75310,58.33,75.43,349
widget_75311,58.24,116.16,3383
widget_75312,47.91,104.85,3747
widget_75313,6.54,13.36,2399
widget_75314,130.03,292.05,1734
widget_75315,15.64,36.47,1334
widget_75316,149.31,182.15,1466
widget_75317,134.05,324.18,1980
widget_75318,16.2,33.43,4488
widget_75319,124.46,222.4,758
widget_75320,94.96,215.97,4097
widget_75321,8.92,14.19,4693
widget_75322,148.37,261.78,1059
widget_75323,96.63,165.99,2873
widget_75324,96.72,120.31,3391
widget_75325,117.99,166.24,177
widget_75326,101.35,233.7,2526
widget_75327,77.59,166.57,1092
widget_75328,142.42,335.18,874
widget_75329,68.49,103.25,1657
widget_75330,26.49,50.08,1775
widget_75331,29.34,60.28,3536
widget_75332,67.75,117.2,743
widget_75333,68.47,82.84,2194
widget_75334,81.94,144.22,2142
widget_75335,130.38,232.74,3969
widget_75336,54.68,99.37,1494
widget_75337,45.94,113.37,233
widget_75338,58.21,73.41,4604
widget_75339,23.28,43.77,1703
widget_75340,101.25,236.04,1044
widget_75341,127.29,176.22,2066
widget_75342,28.69,52.67,2222
widget_75343,148.87,358.97,4844
widget_75344,7.35,8.84,4181
widget_75345,43.36,76.29,3951
widget_75346,81.53,174.41,1039
widget_75347,124.36,179.31,3579
widget_75348,101.91,144.62,2557
widget_75349,41.28,53.13,1993
widget_75350,88.72,116.98,1939
widget_75351,23.36,40.06,589
widget_75352,149.76,342.03,4094
widget_75353,84.8,184.28,2424
widget_75354,68.86,148.77,4626
widget_75355,29.69,62.85,3473
widget_75356,57.94,83.07,1414
widget_75357,64.48,118.26,4404
widget_75358,67.86,110.36,1741
widget_75359,27.16,59.95,1196
widget_75360,41.73,79.27,1160
widget_75361,45.54,106.64,340
widget_75362,6.21,14.98,4654
widget_75363,133.74,272.15,2696
widget_75364,45.5,59.5,1928
widget_75365,55.83,95.23,746
widget_75366,127.04,238.42,2328
widget_75367,46.95,117.01,4599
widget_75368,96.26,180.47,3131
widget_75369,134.6,237.27,261
widget_75370,132.96,266.66,2736
widget_75371,97.54,209.24,1926
widget_75372,26.23,54.25,4892
widget_75373,73.19,130.74,2757
widget_75374,137.35,326.75,980
widget_75375,104.39,159.43,1520
widget_75376,107.63,134.15,4074
widget_75377,35.01,82.74,2963
widget_75378,133.78,269.45,2849
widget_75379,31.99,40.45,3471
widget_75380,24.75,60.73,2581
widget_75381,82.48,197.93,4006
widget_75382,110.61,273.3,3049
widget_75383,100.04,230.47,4668
widget_75384,133.55,213.43,4989
widget_75385,87.05,128.01,131
widget_75386,61.68,130.52,4338
widget_75387,63.78,131.23,900
widget_75388,54.82,112.23,2580
widget_75389,126.38,197.24,1180
widget_75390,94.25,220.17,2155
widget_75391,110.75,165.99,2512
widget_75392,79.68,103.72,1707
widget_75393,27.63,40.28,976
widget_75394,81.13,202.28,234
widget_75395,82.16,111.19,3359
widget_75396,104.11,166.06,1100
widget_75397,88.16,145.36,2997
widget_75398,33.28,82.37,2951
widget_75399,72.48,101.86,1066
widget_75400,108.26,241.94,2932
widget_75401,7.45,15.69,222
widget_75402,15.55,28.07,4995
widget_75403,115.91,275.45,1809
widget_75404,62.52,79.96,2072
widget_75405,8.64,11.55,3149
widget_75406,6.75,10.17,964
widget_75407,110.5,258.36,782
widget_75408,39.09,90.26,1585
widget_75409,45.67,59.83,4414
widget_75410,123.54,265.29,4725
widget_75411,82.52,199.52,1586
widget_75412,116.58,225.33,4795
widget_75413,88.34,147.73,1081
widget_75414,116.61,176.7,544
widget_75415,144.36,307.93,1483
widget_75416,32.11,39.83,3542
widget_75417,39.38,68.92,2253
widget_75418,78.97,140.58,2212
widget_75419,8.22,14.01,1418
widget_75420,148.71,282.34,1260
widget_75421,60.81,120.59,3109
widget_75422,146.71,300.26,1581
widget_75423,112.65,155.34,1013
widget_75424,80.6,120.77,2588
widget_75425,36.13,77.92,1238
widget_75426,107.9,246.51,505
widget_75427,130.56,302.86,1499
widget_75428,44.38,65.84,564
widget_75429,126.01,249.96,4494
widget_75430,149.51,179.74,3347
widget_75431,80.6,166.97,2979
widget_75432,65.55,143.45,776
widget_75433,34.92,69.67,938
widget_75434,39.09,65.11,156
widget_75435,86.69,161.26,1786
widget_75436,101.77,201.8,1609
widget_75437,20.77,44.92,4944
widget_75438,116.12,144.51,3878
widget_75439,138.37,287.16,1401
widget_75440,143.46,341.69,1158
widget_75441,34.49,72.46,178
widget_75442,27.09,42.2,4681
widget_75443,13.41,26.21,2068
widget_75444,19.1,45.99,528
widget_75445,7.4,14.06,1578
widget_75446,8.51,12.01,3862
widget_75447,39.48,53.89,777
widget_75448,98.15,224.64,1318
widget_75449,122.12,254.77,2020
widget_75450,149.6,325.4,2385
widget_75451,71.84,151.73,1888
widget_75452,49.87,101.07,2359
widget_75453,38.03,58.51,2280
widget_75454,122.44,277.38,4026
widget_75455,126.23,211.39,1704
widget_75456,87.91,145.03,1695
widget_75457,50.42,125.15,216
widget_75458,133.05,224.42,3388
widget_75459,116.37,189.94,1302
widget_75460,109.9,256.58,3322
widget_75461,113.81,142.34,3153
widget_75462,132.9,192.5,4992
widget_75463,71.19,143.15,216
widget_75464,14.11,28.12,4768
widget_75465,94.84,202.47,1995
widget_75466,17.17,23.55,2036
widget_75467,129.81,215.49,376
widget_75468,43.19,94.29,4787
widget_75469,46.86,56.81,1865
widget_75470,124.84,156.66,3837
widget_75471,46.23,89.09,1192
widget_75472,138.06,333.19,329
widget_75473,132.62,296.51,1427
widget_75474,12.82,28.57,649
widget_75475,124.41,184.11,1242
widget_75476,23.45,38.39,644
widget_75477,125.37,255.1,3998
widget_75478,51.96,109.58,3981
widget_75479,142.6,214.71,4842
widget_75480,48.26,104.19,1832
widget_75481,97.53,129.89,1845
widget_75482,42.9,61.43,3124
widget_75483,131.38,214.12,2699
widget_75484,85.72,204.82,3612
widget_75485,20.81,48.84,3988
widget_75486,139.36,217.92,4240
widget_75487,103.64,249.34,542
widget_75488,98.24,190.39,3697
widget_75489,31.45,40.46,1570
widget_75490,135.67,194.69,3791
widget_75491,149.19,223.67,594
widget_75492,95.79,181.85,2166
widget_75493,137.99,232.67,4873
widget_75494,57.49,115.14,1636
widget_75495,128.33,282.5,4843
widget_75496,59.11,120.99,3467
widget_75497,23.74,50.62,697
widget_75498,10.07,19.11,2086
widget_75499,53.67,120.66,888
widget_75500,128.74,305.16,1900
widget_75501,43.32,58.66,4902
widget_75502,123.15,303.33,2233
widget_75503,27.3,45.82,2816
widget_75504,110.99,251.11,3197
widget_75505,23.87,56.0,3729
widget_75506,78.16,98.52,3734
widget_75507,112.1,185.49,3208
widget_75508,24.8,40.51,4968
widget_75509,50.43,112.31,4103
widget_75510,115.0,188.04,3678
widget_75511,54.03,89.16,1672
widget_75512,128.96,164.58,3774
widget_75513,72.58,144.76,3211
widget_75514,14.09,34.64,4110
widget_75515,111.44,277.15,519
widget_75516,145.95,254.18,4626
widget_75517,17.77,43.28,1356
widget_75518,136.92,275.66,433
widget_75519,20.34,39.27,4132
widget_75520,64.91,147.07,3919
widget_75521,125.43,153.32,4151
widget_75522,90.11,149.59,2552
widget_75523,117.09,215.1,3281
widget_75524,148.54,350.23,2816
widget_75525,112.64,165.6,4620
widget_75526,85.69,103.25,4129
widget_75527,39.21,77.14,2603
widget_75528,88.63,160.33,867
widget_75529,143.28,290.88,754
widget_75530,33.48,79.54,204
widget_75531,37.78,75.64,4827
widget_75532,110.56,202.09,3670
widget_75533,88.99,130.73,2068
widget_75534,103.33,181.4,3839
widget_75535,67.5,126.45,4998
widget_75536,58.42,112.35,4769
widget_75537,42.59,91.64,4391
widget_75538,57.45,80.25,3296
widget_75539,38.38,86.53,724
widget_75540,120.5,219.42,225
widget_75541,141.46,342.49,239
widget_75542,112.03,213.92,4376
widget_75543,105.79,133.16,4797
widget_75544,113.99,234.48,3289
widget_75545,79.62,100.56,1807
widget_75546,125.15,279.42,2111
widget_75547,141.48,309.12,3940
widget_75548,61.78,154.08,2132
widget_75549,105.88,175.23,309
widget_75550,67.61,106.86,1869
widget_75551,47.26,85.69,2019
widget_75552,60.93,150.5,1922
widget_75553,118.77,254.56,2349
widget_75554,27.69,64.22,3032
widget_75555,42.88,51.87,1433
widget_75556,97.72,194.31,3495
widget_75557,30.61,49.95,729
widget_75558,80.0,129.61,4753
widget_75559,92.44,111.64,4793
widget_75560,52.64,111.13,2792
widget_75561,82.51,203.85,3676
widget_75562,14.17,22.63,1264
widget_75563,28.0,50.32,2580
widget_75564,141.8,252.05,2131
widget_75565,41.17,89.68,828
widget_75566,54.22,132.06,770
widget_75567,80.04,149.2,4005
widget_75568,139.53,177.86,3400
widget_75569,26.96,53.06,895
widget_75570,145.03,324.19,2854
widget_75571,138.48,295.44,2815
widget_75572,78.79,142.02,1463
widget_75573,94.88,232.8,1780
widget_75574,97.06,228.52,3555
widget_75575,32.91,44.15,1040
widget_75576,97.82,151.41,3040
widget_75577,76.12,129.12,914
widget_75578,106.69,257.97,3865
widget_75579,115.35,205.24,4476
widget_75580,120.68,161.26,2972
widget_75581,12.25,27.2,1650
widget_75582,47.65,76.12,343
widget_75583,117.05,169.37,4883
widget_75584,86.66,113.11,1965
widget_75585,68.8,94.41,1238
widget_75586,6.26,10.45,2129
widget_75587,69.36,152.61,2534
widget_75588,119.67,263.71,1410
widget_75589,96.07,138.72,192
widget_75590,8.06,15.86,1318
widget_75591,84.13,139.47,359
widget_75592,81.94,102.76,781
widget_75593,50.75,101.86,3131
widget_75594,132.67,181.78,1061
widget_75595,55.55,113.02,4896
widget_75596,56.67,132.04,2134
widget_75597,73.34,91.69,3800
widget_75598,19.81,31.77,1557
widget_75599,128.79,297.27,4812
widget_75600,107.33,167.96,4182
widget_75601,55.28,81.4,826
widget_75602,14.37,32.7,1962
widget_75603,147.75,355.34,2147
widget_75604,23.73,35.59,3225
widget_75605,42.24,99.23,4192
widget_75606,112.62,246.38,2203
widget_75607,121.05,283.3,1729
widget_75608,129.13,285.71,3464
widget_75609,46.8,103.37,607
widget_75610,89.27,180.74,2998
widget_75611,31.57,65.51,4783
widget_75612,49.06,117.86,2135
widget_75613,46.23,77.53,3648
widget_75614,8.43,15.93,223
widget_75615,16.74,24.6,2273
widget_75616,142.17,239.6,2607
widget_75617,130.29,159.35,4950
widget_75618,43.13,79.28,4519
widget_75619,20.89,46.93,4408
widget_75620,22.03,54.53,805
widget_75621,107.13,173.33,646
widget_75622,19.59,37.24,901
widget_75623,146.39,277.1,2007
widget_75624,146.57,180.85,2934
widget_75625,42.88,57.19,2434
widget_75626,110.15,159.04,3559
widget_75627,85.81,120.13,1438
widget_75628,87.98,125.77,1524
widget_75629,131.92,285.48,1360
widget_75630,56.61,74.64,113
widget_75631,145.03,352.06,3608
widget_75632,50.59,65.03,151
widget_75633,11.29,22.53,1785
widget_75634,35.65,64.26,2951
widget_75635,146.53,267.63,2414
widget_75636,15.81,24.06,728
widget_75637,38.71,71.47,3322
widget_75638,52.62,79.28,3169
widget_75639,121.84,287.28,1731
widget_75640,123.13,212.9,4730
widget_75641,15.91,39.38,1783
widget_75642,108.07,268.8,3333
widget_75643,50.87,102.31,751
widget_75644,56.43,110.38,2202
widget_75645,81.17,184.67,843
widget_75646,57.56,107.59,4976
widget_75647,137.7,224.86,3979
widget_75648,14.06,23.47,709
widget_75649,31.78,70.48,2981
widget_75650,88.75,154.43,4202
widget_75651,20.16,39.0,1836
widget_75652,71.58,102.89,130
widget_75653,149.56,260.96,3933
widget_75654,35.66,48.7,3530
widget_75655,31.03,60.48,3821
widget_75656,10.54,24.25,2303
widget_75657,126.55,284.56,4744
